0.00,0.00,1.00,-118.38,0.07,0.26,0.11,0.60,0.00,35.16,52.00,930.00,0.00,1.00,0.00,783.00,105.00,42.00,783.00,104.00,42.00,0.23,20.68,38.00,786.00,0.00,0.00,0.00,0.00,0.00,1057.00,1057.00,0.00,15.00,487.00,487.00,0.00,0.00
0.00,0.00,1.00,-118.48,0.05,0.25,0.04,0.51,0.00,33.71,50.00,1082.00,0.00,1.00,0.00,934.00,121.00,27.00,933.00,121.00,27.00,0.24,17.96,52.00,934.00,0.00,0.00,0.00,0.00,0.00,972.00,972.00,0.00,20.00,440.00,440.00,0.00,0.00
0.00,0.00,1.00,-117.88,0.05,0.32,0.05,0.95,0.00,33.71,46.00,765.00,0.00,1.00,0.00,669.00,73.00,23.00,668.00,73.00,23.00,0.23,25.81,26.00,671.00,0.00,0.00,0.00,0.00,0.00,951.00,951.00,0.00,15.00,416.00,416.00,0.00,0.00
0.00,0.00,1.00,-118.79,0.05,0.22,0.05,0.48,0.00,30.98,46.00,848.00,0.00,1.00,0.00,701.00,112.00,35.00,701.00,112.00,35.00,0.24,58.58,12.00,703.00,0.00,0.00,0.00,0.00,0.00,819.00,819.00,0.00,15.00,406.00,405.00,0.00,0.00
0.00,0.00,1.00,-119.01,0.05,0.19,0.05,0.51,0.00,28.36,40.00,801.00,0.00,1.00,0.00,681.00,107.00,13.00,680.00,107.00,13.00,0.18,62.00,11.00,682.00,0.00,0.00,0.00,0.00,0.00,915.00,915.00,0.00,6.00,424.00,424.00,0.00,0.00
0.00,0.00,1.00,-118.48,0.04,0.27,0.04,0.35,0.00,30.55,43.00,856.00,0.00,1.00,0.00,687.00,142.00,27.00,685.00,142.00,27.00,0.23,36.16,19.00,687.00,0.00,0.00,0.00,0.00,0.00,880.00,880.00,0.00,16.00,440.00,440.00,0.00,0.00
0.00,0.00,1.00,-117.78,0.05,0.34,0.05,0.63,0.00,36.45,49.00,991.00,0.00,1.00,0.00,805.00,156.00,30.00,803.00,156.00,30.00,0.25,23.14,35.00,810.00,0.00,0.00,0.00,0.00,0.00,1015.00,1015.00,0.00,23.00,469.00,468.00,0.00,0.00
0.00,0.00,1.00,-117.38,0.11,0.36,0.10,0.68,0.00,43.58,59.00,1076.00,0.00,1.00,0.00,857.00,181.00,38.00,856.00,181.00,38.00,0.26,17.42,50.00,871.00,0.00,0.00,0.00,0.00,0.00,1204.00,1204.00,0.00,20.00,544.00,543.00,0.00,0.00
0.00,0.00,1.00,-115.14,0.13,0.60,0.12,1.08,0.00,50.77,70.00,1086.00,0.00,1.00,0.00,908.00,136.00,42.00,907.00,136.00,42.00,0.34,19.15,48.00,919.00,0.00,0.00,0.00,0.00,0.00,1355.00,1355.00,0.00,31.00,637.00,637.00,0.00,0.00
0.00,0.00,1.00,-115.00,0.10,0.62,0.09,1.19,0.00,49.18,65.00,1013.00,0.00,1.00,1.00,845.00,125.00,43.00,843.00,125.00,43.00,0.33,13.76,62.00,853.00,0.00,0.00,0.00,0.00,0.00,1313.00,1312.00,0.00,34.00,594.00,594.00,0.00,0.00
0.00,0.00,1.00,-116.54,0.07,0.41,0.05,0.68,0.00,48.31,68.00,1009.00,0.00,1.00,0.00,755.00,222.00,32.00,753.00,220.00,32.00,0.27,20.11,38.00,764.00,0.00,0.00,0.00,0.00,0.00,1380.00,1380.00,0.00,28.00,629.00,629.00,0.00,0.00
0.00,0.00,1.00,-117.06,0.08,0.35,0.06,0.77,0.00,44.21,57.00,970.00,0.00,1.00,0.00,674.00,275.00,21.00,673.00,274.00,21.00,0.26,19.63,35.00,687.00,0.00,0.00,0.00,0.00,0.00,1303.00,1303.00,0.00,16.00,607.00,607.00,0.00,0.00
0.00,0.00,1.00,-116.16,0.08,0.43,0.04,0.77,0.00,40.46,55.00,874.00,0.00,1.00,0.00,730.00,122.00,22.00,729.00,121.00,22.00,0.29,40.61,18.00,731.00,0.00,0.00,0.00,0.00,0.00,1227.00,1227.00,0.00,17.00,560.00,560.00,0.00,0.00
0.00,0.00,1.00,-117.32,0.06,0.29,0.05,0.74,0.00,37.66,51.00,752.00,0.00,1.00,0.00,634.00,89.00,29.00,632.00,89.00,29.00,0.25,15.07,42.00,633.00,0.00,0.00,0.00,0.00,0.00,1043.00,1043.00,0.00,16.00,474.00,473.00,0.00,0.00
0.00,0.00,0.99,-117.72,0.06,0.24,0.04,0.49,0.00,34.23,45.00,830.00,0.00,1.00,0.00,661.00,139.00,30.00,658.00,137.00,30.00,0.22,82.38,8.00,659.00,0.00,0.00,0.00,0.00,0.00,1007.00,1007.00,0.00,12.00,464.00,464.00,0.00,0.00
0.00,0.00,1.00,-116.36,0.10,0.33,0.08,0.63,0.00,34.13,50.00,703.00,0.00,1.00,0.00,549.00,122.00,32.00,548.00,121.00,32.00,0.27,61.44,9.00,553.00,0.00,0.00,0.00,0.00,0.00,979.00,979.00,0.00,14.00,504.00,504.00,0.00,0.00
0.00,0.00,1.00,-116.99,0.09,0.35,0.10,0.73,0.00,36.95,55.00,798.00,0.00,1.00,0.00,623.00,125.00,50.00,622.00,125.00,50.00,0.25,34.94,18.00,629.00,0.00,0.00,0.00,0.00,0.00,1099.00,1099.00,0.00,31.00,557.00,557.00,0.00,0.00
0.00,0.00,1.00,-117.80,0.08,0.24,0.09,0.64,0.00,32.64,49.00,653.00,0.00,1.00,0.00,518.00,96.00,39.00,518.00,96.00,39.00,0.22,23.73,22.00,522.00,0.00,0.00,0.00,0.00,0.00,988.00,988.00,0.00,13.00,514.00,514.00,0.00,0.00
0.00,0.00,1.00,-115.42,0.11,0.48,0.10,1.08,0.00,33.34,44.00,696.00,0.00,1.00,0.00,582.00,89.00,25.00,581.00,88.00,25.00,0.28,16.33,36.00,588.00,0.00,0.00,0.00,0.00,0.00,992.00,992.00,0.00,26.00,528.00,528.00,0.00,0.00
0.00,0.00,1.00,-117.76,0.13,0.30,0.12,0.72,0.00,28.71,40.00,539.00,0.00,1.00,0.00,460.00,53.00,26.00,460.00,53.00,26.00,0.24,22.05,21.00,463.00,0.00,0.00,0.00,0.00,0.00,791.00,791.00,0.00,18.00,385.00,385.00,0.00,0.00
0.00,0.00,0.99,-118.61,0.05,0.19,0.04,0.54,0.00,25.03,36.00,423.00,0.00,1.00,0.00,330.00,57.00,36.00,328.00,56.00,36.00,0.20,7.57,44.00,333.00,0.00,0.00,0.00,0.00,0.00,810.00,810.00,0.00,14.00,390.00,390.00,0.00,0.00
0.00,0.00,1.00,-119.35,0.03,0.16,0.02,0.19,0.00,23.52,35.00,507.00,0.00,1.00,0.00,431.00,56.00,20.00,431.00,55.00,20.00,0.21,7.65,57.00,436.00,0.00,0.00,0.00,0.00,0.00,848.00,848.00,0.00,22.00,412.00,412.00,0.00,0.00
0.00,0.00,1.00,-118.30,0.04,0.25,0.04,0.54,0.00,28.45,41.00,571.00,0.00,1.00,2.00,469.00,78.00,24.00,469.00,78.00,24.00,0.22,9.79,48.00,470.00,0.00,0.00,0.00,0.00,0.00,956.00,954.00,0.00,20.00,481.00,481.00,0.00,0.00
0.00,0.00,1.00,-118.31,0.03,0.24,0.02,0.55,0.00,26.63,37.00,588.00,0.00,1.00,0.00,489.00,77.00,22.00,488.00,77.00,22.00,0.19,13.72,36.00,494.00,0.00,0.00,0.00,0.00,0.00,1016.00,1016.00,0.00,11.00,512.00,512.00,0.00,0.00
0.00,0.00,1.00,-118.09,0.03,0.25,0.03,0.58,0.00,31.00,44.00,602.00,0.00,1.00,0.00,490.00,100.00,12.00,490.00,100.00,12.00,0.19,14.14,35.00,495.00,0.00,0.00,0.00,0.00,0.00,1031.00,1031.00,0.00,7.00,515.00,514.00,0.00,0.00
0.00,0.00,1.00,-115.42,0.05,0.52,0.05,1.40,0.00,31.77,49.00,714.00,0.00,1.00,0.00,614.00,79.00,21.00,613.00,78.00,21.00,0.24,22.85,27.00,617.00,0.00,0.00,0.00,0.00,0.00,967.00,967.00,0.00,15.00,517.00,516.00,0.00,0.00
0.00,0.00,1.00,-114.75,0.09,0.58,0.08,1.58,0.00,36.44,52.00,915.00,0.00,1.00,0.00,722.00,164.00,29.00,721.00,164.00,29.00,0.28,26.07,28.00,730.00,0.00,0.00,0.00,0.00,0.00,1232.00,1232.00,0.00,31.00,611.00,611.00,0.00,0.00
0.00,0.00,1.00,-118.91,0.07,0.27,0.06,0.46,0.00,38.28,51.00,1013.00,0.00,1.00,0.00,866.00,104.00,43.00,866.00,103.00,43.00,0.24,11.14,79.00,880.00,0.00,0.00,0.00,0.00,0.00,1363.00,1363.00,0.00,23.00,662.00,662.00,0.00,0.00
0.00,0.00,1.00,-118.49,0.07,0.26,0.06,0.46,0.00,39.81,60.00,1115.00,0.00,1.00,0.00,969.00,107.00,39.00,968.00,106.00,39.00,0.23,17.85,55.00,982.00,0.00,0.00,0.00,0.00,0.00,1325.00,1325.00,0.00,19.00,669.00,669.00,0.00,0.00
0.00,0.00,1.00,-117.70,0.12,0.28,0.10,0.48,0.00,39.52,53.00,1178.00,0.00,1.00,0.00,989.00,151.00,38.00,987.00,150.00,38.00,0.24,35.54,28.00,995.00,0.00,0.00,0.00,0.00,0.00,1357.00,1357.00,0.00,19.00,642.00,641.00,0.00,0.00
0.00,0.00,1.00,-117.15,0.11,0.34,0.10,0.58,0.00,45.39,63.00,1265.00,0.00,1.00,0.00,1064.00,156.00,45.00,1063.00,155.00,45.00,0.26,22.70,47.00,1067.00,0.00,0.00,0.00,0.00,0.00,1399.00,1399.00,0.00,27.00,633.00,633.00,0.00,0.00
0.00,0.00,1.00,-118.48,0.07,0.23,0.06,0.42,0.00,43.38,61.00,1142.00,0.00,1.00,1.00,934.00,157.00,51.00,932.00,155.00,51.00,0.25,24.18,39.00,943.00,0.00,0.00,0.00,0.00,0.00,1480.00,1479.00,0.00,32.00,612.00,611.00,0.00,0.00
0.00,0.00,1.00,-118.10,0.07,0.23,0.05,0.35,0.00,46.51,69.00,1271.00,0.00,1.00,0.00,1068.00,141.00,62.00,1067.00,140.00,62.00,0.25,18.64,58.00,1081.00,0.00,0.00,0.00,0.00,0.00,1610.00,1610.00,0.00,29.00,720.00,720.00,0.00,0.00
0.00,0.00,1.00,-117.58,0.06,0.26,0.06,0.43,0.00,48.21,65.00,1118.00,0.00,1.00,0.00,944.00,122.00,52.00,942.00,122.00,52.00,0.24,25.68,37.00,950.00,0.00,0.00,0.00,0.00,0.00,1672.00,1672.00,0.00,26.00,774.00,774.00,0.00,0.00
0.00,0.00,1.00,-116.98,0.09,0.34,0.08,0.57,0.00,56.10,77.00,1375.00,0.00,1.00,0.00,1155.00,178.00,42.00,1154.00,178.00,42.00,0.25,14.30,82.00,1173.00,0.00,0.00,0.00,0.00,0.00,1854.00,1854.00,0.00,40.00,827.00,827.00,0.00,0.00
0.00,0.00,1.00,-115.45,0.10,0.45,0.07,0.76,0.00,58.44,76.00,1643.00,0.00,1.00,0.00,1302.00,289.00,52.00,1298.00,288.00,52.00,0.29,16.36,81.00,1325.00,0.00,0.00,0.00,0.00,0.00,1923.00,1923.00,0.00,50.00,829.00,827.00,0.00,0.00
0.00,0.00,1.00,-115.27,0.11,0.56,0.07,0.80,0.00,61.84,87.00,2074.00,0.00,1.00,0.00,1630.00,399.00,45.00,1623.00,399.00,45.00,0.32,25.56,64.00,1636.00,0.00,0.00,0.00,0.00,0.00,2155.00,2155.00,0.00,37.00,881.00,881.00,0.00,0.00
0.00,0.00,1.00,-113.52,0.14,0.67,0.11,1.17,0.00,68.25,88.00,2098.00,0.00,1.00,0.00,1621.00,416.00,61.00,1620.00,415.00,61.00,0.35,36.93,44.00,1625.00,0.00,0.00,0.00,0.00,0.00,2226.00,2226.00,0.00,36.00,1070.00,1070.00,0.00,0.00
0.00,0.00,1.00,-115.01,0.14,0.56,0.11,1.14,0.00,69.10,86.00,2026.00,0.00,1.00,1.00,1587.00,365.00,74.00,1584.00,363.00,74.00,0.34,33.29,48.00,1598.00,0.00,0.00,0.00,0.00,0.00,2531.00,2530.00,0.00,25.00,1155.00,1155.00,0.00,0.00
0.00,0.00,1.00,-115.37,0.16,0.47,0.07,0.73,0.00,66.51,90.00,1949.00,0.00,1.00,0.00,1603.00,263.00,83.00,1603.00,260.00,83.00,0.35,36.66,44.00,1613.00,0.00,0.00,0.00,0.00,0.00,2466.00,2466.00,0.00,22.00,1136.00,1134.00,0.00,0.00
0.00,0.00,1.00,-115.35,0.19,0.45,0.08,0.64,0.00,72.10,90.00,2572.00,0.00,1.00,1.00,2152.00,319.00,101.00,2151.00,317.00,101.00,0.40,32.18,67.00,2156.00,0.00,0.00,0.00,0.00,0.00,2708.00,2707.00,0.00,47.00,1227.00,1227.00,0.00,0.00
0.00,0.00,1.00,-114.66,0.24,0.47,0.07,0.47,0.00,70.62,94.00,2590.00,0.00,1.00,0.00,2134.00,376.00,80.00,2129.00,375.00,80.00,0.45,32.41,66.00,2139.00,0.00,0.00,0.00,0.00,0.00,2415.00,2415.00,0.00,28.00,1098.00,1097.00,0.00,0.00
0.00,0.00,1.00,-113.64,0.29,0.57,0.14,0.69,0.00,78.32,95.00,2591.00,0.00,1.00,1.00,2168.00,351.00,72.00,2163.00,347.00,72.00,0.47,36.88,59.00,2176.00,0.00,0.00,0.00,0.00,0.00,2484.00,2483.00,0.00,34.00,1077.00,1074.00,0.00,0.00
0.00,0.00,1.00,-115.47,0.15,0.49,0.10,0.72,0.00,65.65,82.00,2236.00,0.00,1.00,0.00,1799.00,402.00,35.00,1792.00,398.00,35.00,0.34,42.76,42.00,1796.00,0.00,0.00,0.00,0.00,0.00,2511.00,2511.00,0.00,23.00,1101.00,1101.00,0.00,0.00
0.00,0.00,1.00,-113.96,0.15,0.63,0.08,1.01,0.00,65.60,85.00,2112.00,0.00,1.00,0.00,1670.00,402.00,40.00,1666.00,400.00,40.00,0.38,19.98,84.00,1678.00,0.00,0.00,0.00,0.00,0.00,2046.00,2046.00,0.00,31.00,916.00,916.00,0.00,0.00
0.00,0.00,0.99,-113.06,0.13,0.72,0.10,1.30,0.00,63.12,88.00,1861.00,0.00,1.00,0.00,1374.00,414.00,73.00,1367.00,411.00,73.00,0.36,17.54,79.00,1386.00,0.00,0.00,0.00,0.00,0.00,2026.00,2026.00,0.00,30.00,942.00,941.00,0.00,0.00
0.00,0.00,1.00,-112.93,0.12,0.68,0.08,1.16,0.00,48.31,79.00,1230.00,0.00,1.00,0.00,947.00,216.00,67.00,946.00,215.00,66.00,0.34,30.84,31.00,956.00,0.00,0.00,0.00,0.00,0.00,1514.00,1514.00,0.00,21.00,685.00,685.00,0.00,0.00
0.00,0.00,0.99,-114.23,0.11,0.57,0.08,1.20,0.00,42.97,57.00,791.00,0.00,1.00,0.00,633.00,123.00,35.00,624.00,122.00,35.00,0.31,11.81,54.00,638.00,0.00,0.00,0.00,0.00,0.00,1164.00,1164.00,0.00,30.00,525.00,524.00,0.00,0.00
0.00,0.00,0.99,-115.92,0.10,0.44,0.06,0.82,0.00,42.93,57.00,730.00,0.00,1.00,0.00,569.00,127.00,34.00,563.00,124.00,34.00,0.32,13.21,43.00,568.00,0.00,0.00,0.00,0.00,0.00,1185.00,1185.00,0.00,21.00,575.00,575.00,0.00,0.00
0.00,0.00,0.99,-115.53,0.08,0.44,0.06,0.76,0.00,42.66,57.00,651.00,0.00,1.00,0.00,464.00,133.00,54.00,460.00,132.00,54.00,0.29,21.50,22.00,473.00,0.00,0.00,0.00,0.00,0.00,1208.00,1208.00,0.00,14.00,638.00,637.00,0.00,0.00
0.00,0.00,0.99,-113.38,0.08,0.70,0.06,0.84,0.00,41.06,55.00,587.00,0.00,1.00,0.00,447.00,84.00,56.00,446.00,82.00,56.00,0.36,18.20,25.00,455.00,0.00,0.00,0.00,0.00,0.00,1079.00,1079.00,0.00,8.00,572.00,572.00,0.00,0.00
0.00,0.00,0.99,-115.74,0.05,0.49,0.04,0.54,0.00,31.91,47.00,517.00,0.00,1.00,1.00,393.00,74.00,50.00,387.00,74.00,50.00,0.29,43.22,9.00,389.00,0.00,0.00,0.00,0.00,0.00,952.00,951.00,0.00,8.00,472.00,472.00,0.00,0.00
0.00,0.00,0.99,-115.92,0.05,0.48,0.05,0.70,0.00,31.69,45.00,414.00,0.00,1.00,1.00,323.00,47.00,44.00,319.00,47.00,44.00,0.29,79.75,4.00,319.00,0.00,0.00,0.00,0.00,0.00,824.00,823.00,0.00,3.00,422.00,421.00,0.00,0.00
0.00,0.00,1.00,-115.75,0.06,0.48,0.06,0.77,0.00,28.57,40.00,289.00,0.00,1.00,0.00,211.00,55.00,23.00,211.00,55.00,23.00,0.29,35.67,6.00,214.00,0.00,0.00,0.00,0.00,0.00,676.00,676.00,0.00,6.00,366.00,366.00,0.00,0.00
0.00,0.00,1.00,-114.88,0.04,0.54,0.04,0.91,0.00,31.23,45.00,340.00,0.00,1.00,0.00,259.00,50.00,31.00,259.00,50.00,31.00,0.32,66.25,4.00,265.00,0.00,0.00,0.00,0.00,0.00,731.00,731.00,0.00,5.00,395.00,395.00,0.00,0.00
0.00,0.00,1.00,-116.04,0.04,0.43,0.04,0.55,0.00,32.79,44.00,276.00,0.00,1.00,0.00,193.00,47.00,36.00,193.00,47.00,36.00,0.28,65.00,3.00,195.00,0.00,0.00,0.00,0.00,0.00,856.00,856.00,0.00,3.00,453.00,453.00,0.00,0.00
0.00,0.00,1.00,-117.03,0.03,0.33,0.02,0.38,0.00,27.12,35.00,243.00,0.00,1.00,0.00,177.00,35.00,31.00,177.00,34.00,31.00,0.24,20.11,9.00,181.00,0.00,0.00,0.00,0.00,0.00,738.00,738.00,0.00,7.00,414.00,414.00,0.00,0.00
0.00,0.00,1.00,-119.80,0.02,0.13,0.02,0.28,0.00,24.34,33.00,227.00,0.00,1.00,0.00,132.00,74.00,21.00,131.00,74.00,21.00,0.19,26.20,5.00,131.00,0.00,0.00,0.00,0.00,0.00,758.00,758.00,0.00,1.00,423.00,423.00,0.00,0.00
0.00,0.00,1.00,-119.13,0.02,0.19,0.02,0.41,0.00,23.98,32.00,220.00,0.00,1.00,0.00,136.00,43.00,41.00,135.00,43.00,41.00,0.18,136.00,1.00,136.00,0.00,0.00,0.00,0.00,0.00,690.00,690.00,0.00,2.00,370.00,370.00,0.00,0.00
0.00,0.00,0.98,-119.73,0.02,0.17,0.02,0.36,0.00,21.97,33.00,184.00,0.00,1.00,0.00,133.00,21.00,30.00,131.00,21.00,29.00,0.19,0.00,0.00,131.00,0.00,0.00,0.00,0.00,0.00,618.00,618.00,0.00,3.00,343.00,343.00,0.00,0.00
0.00,0.00,1.00,-119.02,0.02,0.22,0.02,0.54,0.00,18.29,25.00,95.00,0.00,1.00,0.00,70.00,11.00,14.00,70.00,11.00,14.00,0.16,35.50,2.00,71.00,0.00,0.00,0.00,0.00,0.00,563.00,563.00,0.00,3.00,303.00,303.00,0.00,0.00
0.00,0.00,1.00,-119.39,0.01,0.14,0.02,0.33,0.00,17.70,23.00,78.00,0.00,1.00,0.00,43.00,7.00,28.00,43.00,7.00,28.00,0.11,0.00,0.00,44.00,0.00,0.00,0.00,0.00,0.00,516.00,516.00,0.00,0.00,317.00,317.00,0.00,0.00
0.00,0.00,1.00,-119.85,0.01,0.11,0.01,0.17,0.00,17.16,25.00,55.00,0.00,1.00,0.00,34.00,13.00,8.00,34.00,13.00,8.00,0.13,0.00,0.00,34.00,0.00,0.00,0.00,0.00,0.00,573.00,573.00,0.00,2.00,359.00,359.00,0.00,0.00
0.00,0.00,1.00,-120.58,0.01,0.06,0.01,0.16,0.00,15.63,22.00,51.00,0.00,1.00,0.00,41.00,6.00,4.00,41.00,6.00,4.00,0.08,41.00,1.00,41.00,0.00,0.00,0.00,0.00,0.00,564.00,564.00,0.00,2.00,345.00,344.00,0.00,0.00
0.00,0.00,1.00,-120.44,0.01,0.07,0.01,0.23,0.00,15.33,24.00,56.00,0.00,1.00,0.00,42.00,10.00,4.00,42.00,10.00,4.00,0.08,42.00,1.00,42.00,0.00,0.00,0.00,0.00,0.00,474.00,474.00,0.00,0.00,272.00,272.00,0.00,0.00
0.00,0.00,1.00,-120.00,0.01,0.11,0.01,0.27,0.00,17.01,26.00,38.00,0.00,1.00,0.00,26.00,8.00,4.00,26.00,8.00,4.00,0.10,26.00,1.00,26.00,0.00,0.00,0.00,0.00,0.00,517.00,517.00,0.00,1.00,281.00,281.00,0.00,0.00
0.00,0.00,1.00,-119.98,0.01,0.11,0.02,0.34,0.00,17.32,26.00,51.00,0.00,1.00,0.00,32.00,17.00,2.00,32.00,17.00,2.00,0.11,0.00,0.00,32.00,0.00,0.00,0.00,0.00,0.00,471.00,471.00,0.00,0.00,292.00,292.00,0.00,0.00
0.00,0.00,1.00,-120.20,0.01,0.09,0.01,0.31,0.00,16.17,26.00,28.00,0.00,1.00,0.00,21.00,7.00,0.00,21.00,7.00,0.00,0.11,21.00,1.00,21.00,0.00,0.00,0.00,0.00,0.00,498.00,498.00,0.00,2.00,286.00,285.00,0.00,0.00
0.00,0.00,0.98,-121.21,0.00,0.02,0.00,0.01,0.00,12.91,21.00,43.00,0.00,1.00,1.00,33.00,7.00,3.00,32.00,7.00,3.00,0.07,33.00,1.00,33.00,0.00,0.00,0.00,0.00,0.00,457.00,456.00,0.00,0.00,268.00,268.00,0.00,0.00
0.00,0.00,1.00,-121.14,0.00,0.02,0.00,0.01,0.00,11.63,19.00,16.00,0.00,1.00,0.00,14.00,2.00,0.00,14.00,2.00,0.00,0.06,0.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,440.00,440.00,0.00,0.00,239.00,239.00,0.00,0.00
0.00,0.00,0.97,-121.20,0.00,0.02,0.00,0.01,0.00,10.89,21.00,40.00,0.00,1.00,0.00,14.00,26.00,0.00,13.00,26.00,0.00,0.06,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,438.00,438.00,0.00,0.00,261.00,261.00,0.00,0.00
0.00,0.00,1.00,-121.34,0.01,0.02,0.00,0.01,0.00,10.51,18.00,205.00,0.00,1.00,0.00,12.00,192.00,1.00,12.00,192.00,1.00,0.08,0.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,375.00,375.00,0.00,1.00,231.00,231.00,0.00,0.00
0.00,0.00,1.00,-121.13,0.01,0.02,0.00,0.04,0.00,12.09,20.00,18.00,0.00,1.00,0.00,15.00,1.00,2.00,15.00,1.00,2.00,0.07,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,430.00,430.00,0.00,0.00,265.00,265.00,0.00,0.00
0.00,0.00,0.87,-121.01,0.01,0.04,0.01,0.09,0.00,14.57,20.00,15.00,0.00,1.00,0.00,11.00,4.00,0.00,11.00,2.00,0.00,0.10,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,466.00,466.00,0.00,0.00,292.00,292.00,0.00,0.00
0.00,0.00,0.94,-121.10,0.01,0.02,0.00,0.03,0.00,11.82,18.00,31.00,0.00,1.00,0.00,10.00,19.00,2.00,10.00,17.00,2.00,0.07,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,438.00,438.00,0.00,0.00,244.00,244.00,0.00,0.00
0.00,0.00,1.00,-121.18,0.01,0.03,0.01,0.02,0.00,12.11,19.00,41.00,0.00,1.00,0.00,23.00,16.00,2.00,23.00,16.00,2.00,0.19,0.00,0.00,23.00,0.00,0.00,0.00,0.00,0.00,394.00,394.00,0.00,0.00,239.00,238.00,0.00,0.00
0.00,0.00,1.00,-121.10,0.01,0.03,0.01,0.04,0.00,12.85,19.00,37.00,0.00,1.00,0.00,26.00,11.00,0.00,26.00,11.00,0.00,0.14,26.00,1.00,26.00,0.00,0.00,0.00,0.00,0.00,467.00,467.00,0.00,0.00,271.00,271.00,0.00,0.00
0.00,0.00,0.98,-121.10,0.01,0.03,0.01,0.05,0.00,13.05,21.00,66.00,0.00,1.00,0.00,54.00,9.00,3.00,54.00,8.00,3.00,0.10,55.00,1.00,55.00,0.00,0.00,0.00,0.00,0.00,478.00,478.00,0.00,1.00,273.00,273.00,0.00,0.00
0.00,0.00,1.00,-120.57,0.01,0.06,0.01,0.10,0.00,13.24,21.00,77.00,0.00,1.00,0.00,66.00,9.00,2.00,66.00,9.00,2.00,0.12,22.00,3.00,66.00,0.00,0.00,0.00,0.00,0.00,437.00,437.00,0.00,0.00,262.00,262.00,0.00,0.00
0.00,0.00,0.99,-120.12,0.01,0.09,0.01,0.16,0.00,14.29,20.00,78.00,0.00,1.00,0.00,70.00,6.00,2.00,69.00,6.00,2.00,0.14,69.00,1.00,69.00,0.00,0.00,0.00,0.00,0.00,511.00,511.00,0.00,3.00,277.00,277.00,0.00,0.00
